ITEM_CATEGORY_NAME,ITEM_SUBCATEGORY_NAME,ITEM_CLASS_NAME,PRODUCT_COUNTRY_ORIGIN_NAME,PRODUCT_SKU_NO,PRODUCT_LONG_NAME,PRODUCT_BASE_UPC_NO,PRODUCT_LITRES_PER_CONTAINER,PRD_CONTAINER_PER_SELL_UNIT,PRODUCT_ALCOHOL_PERCENT,PRODUCT_PRICE,SWEETNESS_CODE
Wine,France Wine,France Red Wine,FRANCE,101659,CHATEAU SMITH HAUT LAFITTE 2014,,0.75,1,13,130,0
Wine,Canada - BC,Canada - BC White Wine,CANADA,118638,GRAY MONK - PINOT GRIS 2022,778829112203,0.75,1,13.1,20.99,1
Wine,Italy Wine,Italy Red Wine,ITALY,178541,BAROLO - BATASIOLO 2016,632738100013,0.75,1,14,38.99,0
Spirits,Rum,Amber Rum,UNITED STATES OF AMERICA,189542,BACARDI - 10 YEAR OLD,80480983406,0.75,1,40,41.99,NA
Wine,France Wine,France Red Wine,FRANCE,207820,PESSAC-LEOGNAN - CHATEAU MALARTIC LAGRAVIERE ROUGE 2017,3277038398691,0.75,1,13,120,NA
Wine,Canada - BC,Canada - BC Red Wine,CANADA,215590,MISSION RIDGE - PREMIUM DRY RED,779646155909,4,1,11,35.99,1
Wine,France Wine,France Red Wine,FRANCE,420029,HERMITAGE - PAUL JABOULET LA CHAPELLE 2019,3105710170191,1.5,1,15.5,780,0
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,CANADA,488254,SLEEMAN - HONEY BROWN LAGER CAN,56910233656,0.355,12,5.5,21.79,NA
Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,527184,CABERNET SAUVIGNON- LIBERTY SCHOOL PASO ROBLES 19,65789179620,0.75,1,13,25.99,0
Wine,Spain Wine,Spain Sparkling Wine,SPAIN,551218,JAUME SERRA - CAVA CASTELFINO BRUT,8411277400417,0.75,1,11.5,15.99,1
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,CANADA,606293,STROH CANADA - OLD MILWAUKEE CAN,,0.355,24,4.9,36.29,NA
Wine,Canada - BC,Canada - BC White Wine,CANADA,617837,SCORCHED EARTH - PINOT NOIR 2017,626990131038,0.75,1,12.9,30.99,0
Spirits,Rum,Amber Rum,UNITED STATES OF AMERICA,2220,BACARDI - GOLD,620213025104,1.14,1,40,33.99,NA
Wine,New Zealand Wine,New Zealand White Wine,NEW ZEALAND,5983,CHARDONNAY - VILLA MARIA PRIVATE BIN EAST COAST,9414416501876,0.75,1,13,17.49,0
Wine,France Wine,France Red Wine,FRANCE,60338,ST JULIEN - CHATEAU LEOVILLE LAS CASES 2019,696852113717,0.75,1,14.5,550,NA
Wine,France Wine,France Red Wine,FRANCE,133395,ST JULIEN - CHATEAU DUCRU BEAUCAILLOU 2018,,0.75,1,13,475,NA
Wine,Canada - BC,Canada - BC White Wine,CANADA,171496,GEHRINGER - AUXERROIS OLD VINES GOLDEN MILE BENCH 2020,623871010031,0.75,1,12.1,17.99,1
Wine,Canada - BC,Canada - BC Red Wine,CANADA,385252,PELLER FAMILY VINEYARDS - CABERNET MERLOT,48162010543,16,1,12,135.99,0
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,429577,THAT BOUTIQUE-Y WHISKY COMPANY - BRUICHLADDICH BATCH 19 28 Y,5052598181062,0.5,1,48.5,625,NA
Wine,Chile Wine,Chile Red Wine,CHILE,464990,CARMENERE - CONO SUR RESERVA ESPECIAL,7804320233970,0.75,1,13.5,15.99,0
Wine,France Wine,France Red Wine,FRANCE,486558,BEAUJOLAIS - PENLOIS BESSON CHENAS TETE DE CUVEE 2018,3760163357881,0.75,1,13,30.99,NA
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,CANADA,495283,BOWEN ISLAND - HARBOUR PACK,626990170358,0.355,12,5,18.79,NA
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,CANADA,551929,FERNIE BREWING - TACKLE BOX 8-PACK TALL CAN,626990287476,0.473,8,5,24.49,NA
Wine,Chile Wine,Chile Red Wine,CHILE,654244,SYRAH - BISQUERTT LA JOYA GRAN RESERVA COLCHAGUA 2017,722902000628,0.75,1,14,13.97,0
Wine,Argentina Wine,Argentina Red Wine,ARGENTINA,750547,CABERNET SAUVIGNON - ESCORIHUELA 1884 ESTATE GROWN MENDOZA,7790415130241,0.75,1,14,18.99,0
Wine,New Zealand Wine,New Zealand White Wine,NEW ZEALAND,755181,SAUVIGNON BLANC - SPY VALLEY ENVOY 2016,9421008357018,0.75,1,14,32.97,1
Spirits,Whisky,Canadian Whisky,CANADA,1305,ALBERTA PREMIUM - CANADIAN RYE,777680001916,1.14,1,40,34.49,NA
Spirits,Liqueurs,Nut Liqueurs,ITALY,2253,AMARETTO - DISARONNO ORIGINALE,50037014501,0.75,1,28,30.49,NA
Wine,Germany Wine,Germany White Wine,GERMANY,8891,RIESLING - MOSELLAND DR. TROCKEN,4006975202681,0.75,1,12,16.99,1
Wine,France Wine,France Red Wine,FRANCE,19219,COTE ROTIE - CHRISTOPHE SEMASKA CHATEAU DE MONTLYS 2014,858190004182,1.5,1,13,399.99,0
Spirits,Asian Spirits,China Spirits,CHINA,46623,ER GUO TOU - SHAO JIU,6906151900982,0.5,1,56,19.29,NA
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,CANADA,49139,PARALLEL 49 - CRAFT LAGER 15 FOR 12 CAN,823994004485,0.355,15,5,21.99,NA
Wine,France Wine,France Red Wine,FRANCE,50126,PAUILLAC - CHATEAU HAUT BATAILLEY 2018,,0.75,1,13,150,NA
Spirits,Whisky,Bourbon Whiskey,UNITED STATES OF AMERICA,117705,BLANTON'S - GOLD EDITION SINGLE BARREL,4904670304399,0.75,1,51.5,139.99,NA
Wine,France Wine,France White Wine,FRANCE,133710,MEURSAULT - DOMAINE COMTES LAFON 2015,97985151179,1.5,1,13,349.99,0
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,134270,GLENFARCLAS - 17 YEAR OLD,5018066174318,0.7,1,43,214.99,0
Wine,Italy Wine,Italy White Wine,ITALY,145920,SICILIA PINOT GRIGIO - FARNESE FANTINI,8019873024329,0.75,1,12.5,14.49,0
Wine,USA Wine,USA White Wine,UNITED STATES OF AMERICA,199367,CHARDONNAY - BREAD AND BUTTER 2019,850832004260,0.75,1,13.6,23.99,0
Wine,USA Wine,USA White Wine,UNITED STATES OF AMERICA,232439,CHARDONNAY - CHATEAU STE MICHELLE COLUMBIA VLY 2018,88586603846,0.75,1,14,19.99,0
Wine,Argentina Wine,Argentina Red Wine,ARGENTINA,233502,CABERNET SAUVIGNON - DOMAINE BOUSQUET MENDOZA ORGANIC VEGAN,879716000037,0.75,1,14,18.49,0
Wine,France Wine,France Red Wine,FRANCE,236974,MERCUREY 1ER LE CLOS DU ROY - DOMAINE FAIVELEY LA FAVORITE,3351000841610,0.75,1,12.5,94.99,0
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,CANADA,415982,PHILLIPS BREWING - REVENGE COLD IPA CAN,818278004374,0.355,6,7,14.29,NA
Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,493759,MERLOT - EMMOLO NAPA,831526000348,0.75,1,14.1,67.99,0
Wine,France Wine,France Red Wine,FRANCE,602896,NUITS ST GEORGES - DOMAINE MICHEL GROS LES CHALIOTS 2010,3587011110074,0.75,1,13,86.99,NA
Spirits,Tequila,Gold Tequila,MEXICO,763037,CLASE AZUL - REPOSADO,81240049516,0.75,1,40,316.99,NA
Spirits,Whisky,Canadian Whisky,CANADA,9043,CROWN ROYAL,87000007604,0.375,1,40,17.49,NA
Wine,France Wine,France White Wine,FRANCE,49990,PESSAC LEOGNAN - CHATEAU FERRAN BLANC 2018,3609050944394,0.75,1,13,40,NA
Wine,France Wine,France White Wine,FRANCE,54839,RIESLING - WILLY GISSELBRECH PIERRE BRECHT 2019,3760163353715,0.75,1,13,25.99,NA
Wine,France Wine,France Red Wine,FRANCE,60842,PAUILLAC - CARRUADES DE LAFITE 2019,,0.75,1,13,575,NA
Wine,Italy Wine,Prosecco Wine,ITALY,95711,BOTTEGA - PROSECCO TREVISO II VINO DEI POETI BRUT,8005829221317,0.75,1,11,17.49,0
Wine,France Wine,France Red Wine,FRANCE,97852,PAUILLAC - RESERVE DE LA COMTESSE 2018,,0.75,1,13,110,NA
Spirits,Liqueurs,Whiskey Liqueurs,CANADA,105601,SOUTHERN COMFORT,88544016770,0.75,1,35,25.49,NA
Wine,Canada - BC,Canada - BC White Wine,CANADA,142893,SUMAC RIDGE OLIVER - PRIVATE RESERVE GEWURZTRAMINER 2020,778876128936,0.75,1,13.5,15.99,2
Wine,Italy Wine,Italy Red Wine,ITALY,147050,TOSCANA - TENUTA FANTI POGGIO TORTO,8032793567363,0.75,1,14,28.99,0
Spirits,Whisky,Canadian Whisky,CANADA,180922,SIGNAL HILL - CANADIAN WHISKY,627040040829,0.75,1,40,40.99,NA
Wine,Italy Wine,Prosecco Wine,ITALY,203489,CUPCAKE - PROSECCO DRY,81308001326,0.75,1,11,19.99,0
Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,227978,CABERNET SAUVIGNON - SCHRADER RBS BECKSTOFFER TO KALON 2015,86003280168,0.75,1,14.9,565,1
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,254029,LAPHROAIG SELECT,80686813064,0.75,1,40,65.99,NA
Spirits,Whisky,Bourbon Whiskey,UNITED STATES OF AMERICA,358171,EZRA BROOKS - DISTILLERS COLLECTION BARREL,88352134529,0.75,1,53.5,81.99,NA
Wine,Italy Wine,Italy Red Wine,ITALY,377315,TOSCANA - MASSETO 2018,818201021300,1.5,1,14,2100,0
Spirits,Rum,Amber Rum,GUYANA,395076,PLANTATION - UNDER THE SEA GUYANA 2007,695521153559,0.75,1,51,159.99,NA
Wine,Canada - BC,Canada - BC Red Wine,CANADA,462515,ST.HUBERTUS - OAK BAY GAMAY NOIR 2019,625259207071,0.75,1,13.3,21.99,0
Wine,France Wine,France White Wine,FRANCE,49979,PESSAC LEOGNAN - CHATEAU DE FRANCE BLANC 2018,3760043050949,0.75,1,13,55,NA
Wine,France Wine,France Red Wine,FRANCE,65375,COTE ROTIE - E GUIGAL LA LANDONNE 2017,626990193111,0.75,1,14,600,0
Wine,Chile Wine,Chile Red Wine,CHILE,105869,CARMENERE - MONTES PURPLE ANGEL MAGNUM,795898011275,1.5,1,15,209.99,1
Wine,France Wine,France Red Wine,FRANCE,143619,PAUILLAC - CHATEAU MOUTON ROTHSCHILD 2018,696852054911,0.75,1,13,1500,NA
Wine,France Wine,France Red Wine,FRANCE,392545,PERNAND-VERGELESSES 1ER LES FICHOTS - J.B. BOUDIER 2018,847060013294,0.75,1,13,70.99,0
Wine,Canada - BC,Canada - BC Rose Wine,CANADA,402277,WESBERT WINERY - ROSE 2021,615666229919,0.75,1,13.4,26.99,1
Wine,Italy Wine,Italy Red Wine,ITALY,420775,BOLGHERI SUPERIORE - ORNELLAIA 2019,818201021461,1.5,1,14,670,0
Wine,Italy Wine,Italy White Wine,ITALY,478867,COLLIO PINOT GRIGIO - MARCO FELLUGA,8025493405103,0.75,1,13,38.99,0
Wine,Fortified Wine,Port Wine,PORTUGAL,684266,FONSECA - VINTAGE 2007,5013521102219,0.75,1,20,209.99,10
Wine,France Wine,France Red Wine,FRANCE,960682,CHATEAU SMITH HAUT LAFITTE ROUGE 2013,,0.75,1,13,119,0
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,10978,GLENURY ROYAL 1984 -  GORDON AND MACPHAIL 25TH ANNIVERSARY,5020613078062,0.7,1,49.1,2900,NA
Wine,France Wine,France White Wine,FRANCE,50016,PESSAC LEOGNAN - CHATEAU OLIVIER BLANC 2018,,0.75,1,13,70,NA
Wine,France Wine,France Red Wine,FRANCE,50118,ST EMILION - CHATEAU PAVIE MACQUIN 2018,,0.75,1,13,175,NA
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,CANADA,111939,COORS ORIGINAL - CAN,56327014671,0.355,8,5,14.99,NA
Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,155540,CABERNET SAUVIGNON - BONANZA LOT 4 CALIFORNIA,17224710202,0.75,1,13.8,34.99,0
Wine,USA Wine,USA White Wine,UNITED STATES OF AMERICA,226285,CHARDONNAY - DAOU PASO ROBLES 2018,890409002619,0.75,1,14.2,28.99,0
Wine,Chile Wine,Chile Red Wine,CHILE,278416,CABERNET SAUVIGNON - CONCHA Y TORO CASILLERO DEL DIABLO,7804320303178,0.75,1,12,15.99,0
Spirits,Liqueurs,Whiskey Liqueurs,UNITED KINGDOM,364174,DRAMBUIE,10391100371,0.375,1,40,26.99,NA
Wine,Canada - BC,Canada - BC Red Wine,CANADA,365635,SUNROCK - SHIRAZ 2019,63657030554,0.75,1,14.6,34.99,0
Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,381936,NAPA VALLEY RED - OPUS ONE 2018,696852061575,0.75,1,14,599,NA
Wine,France Wine,France Red Wine,FRANCE,390722,MARGAUX - CHATEAU POUGET 2019,3609051043256,0.75,1,13.5,90,NA
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,394646,GLENDRONACH - 15 YEAR OLD REVIVAL,808755034345,0.7,1,46,194.99,NA
Wine,France Wine,France Champagne Wine,FRANCE,398759,PHILLIPPE GONET - GRAND CRU BLANC DE BLANCS MILLESIME 2007,3470740802030,1.5,1,12,194.99,0
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,420477,TULLIBARDINE - THE MURRAY 2008,813897020682,0.75,1,56.1,115.99,NA
Wine,France Wine,France Red Wine,FRANCE,487697,ARBOIS TROUSSEAU - DOMAINE ROLET 2009,3361121360938,1.5,1,13,85.99,0
Wine,Israel Wine,Israel Rose Wine,ISRAEL,569434,ROSE - GALIL MOUNTAIN KOSHER,736040502425,0.75,1,12,25.99,0
Wine,Chile Wine,Chile Red Wine,CHILE,678672,CABERNET SAUVIGNON - CONO SUR BICICLETA,7804320076713,0.375,1,13.5,7.49,0
Wine,New Zealand Wine,New Zealand Red Wine,NEW ZEALAND,867127,PINOT NOIR - KIM CRAWFORD SOUTH ISLAND 2019,9419227005193,0.75,1,13.5,25.99,0
Wine,Italy Wine,Italy White Wine,ITALY,882209,COLLI DE LUNI VERMENTINO - LUNAE BOSONI 2020,836952005042,0.75,1,12.5,27.99,1
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,CANADA,972422,STANLEY PARK BREWING - SUNSETTER,779305103616,0.355,6,4.8,11.99,NA
Wine,France Wine,France White Wine,FRANCE,16160,CHATEAU LATOUR MARTILLAC BLANC 2015,714153204757,0.75,1,13,55,0
Wine,Canada - BC,Canada - BC Red Wine,CANADA,64725,NK'MIP - QWAM QWMT CABERNET SAUVIGNON 2017,836909004142,0.75,1,14,39.99,0
Wine,France Wine,France Red Wine,FRANCE,98076,PESSAC LEOGNAN - CHATEAU LA MISSION HAUT BRION ROUGE 2018,696852052511,0.75,1,13,800,NA
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,136757,INCHGOWER - 27 YEAR OLD,88076182936,0.75,1,55.3,645.99,NA
Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,233516,RED BLEND - BERINGER BROTHERS BOURBON BARREL AGED 2016,89819721634,0.75,1,14.5,21.49,0
Wine,Georgia Wine,Georgia White Wine,FRANCE,362059,KISI KHIHVI QVEVRI AMBER DRY WINE - CHATEAU NEKRESI 2016,4860113700213,0.75,1,13,25.99,1
Spirits,Whisky,Canadian Whisky,CANADA,468561,FORTY CREEK - BARREL SELECT,69321003695,1.75,1,40,57.49,NA
Spirits,Vodka,Flavoured Vodka,CANADA,743575,SMIRNOFF - RASPBERRY,82000767275,0.375,1,35,14.49,NA
Spirits,Rum,Flavoured Rum,BARBADOS,843037,BLUE CHAIR BAY - COCONUT,856881004015,0.75,1,26.5,28.49,NA
Wine,France Wine,France White Wine,FRANCE,39498,PESSAC LEOGNAN - CHATEAU LA MISSION HAUT BRION BLANC 2019,696852113731,0.75,1,13,1500,NA
Refreshment Beverages,Coolers,Spirit Coolers,CANADA,45650,PYUR - CREAM SODA VODKA SODA CAN,626990469292,0.355,6,4.5,12.79,NA
Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,92484,MERLOT - BEAULIEU VINEYARDS CALIFORNIA 2017,80696923494,0.75,1,13.8,8.97,0
Wine,USA Wine,USA White Wine,UNITED STATES OF AMERICA,96038,PINOT GRIGIO - SPADE & SPARROWS CALIFORNIA 2019,860001678864,0.75,1,12.5,21.49,0
Spirits,Gin,Dry Gin,CANADA,96214,UNGAVA - CANADIAN PREMIUM,854745000708,0.75,1,43.1,35.99,NA
Spirits,Grape and Fruit Brandy,Armagnac,FRANCE,96482,MARCEL TREPOUT - MILLESIME ARMAGNAC 1991,3562120913044,0.7,1,42,125.99,NA
Wine,Portugal Wine,Portugal Red Wine,PORTUGAL,133044,ALENTEJANO - BOJADOR SPECIAL EDITION VINHO TINTO,5600757841588,0.75,1,14.5,31.99,0
Wine,Australia Wine,Australia Red Wine,AUSTRALIA,145009,SHIRAZ  - BURONGA HILL,764253952317,0.75,1,13,10.97,0
Wine,France Wine,France Red Wine,FRANCE,150599,CHATEAU HAUT BAILLY 2014,,0.75,1,13,125,0
Wine,France Wine,France Red Wine,FRANCE,234388,GEVREY CHAMBERTIN EN CHAMPS - GEANTET PANSIOT 2016,3760163355641,0.75,1,13,145.99,NA
Wine,Argentina Wine,Argentina Red Wine,ARGENTINA,278711,CABERNET FRANC - PACHECO PEREDA ESTIRPE,7798130465556,0.75,1,14,22.99,0
Wine,France Wine,France Red Wine,FRANCE,325183,RESERVE DE LA COMTESSE 2007,626990261407,0.75,1,13,109.99,0
Wine,France Wine,France Red Wine,FRANCE,370874,CHATEAU GISCOURS MARGAUX 2014,626990305286,0.75,1,13,80,NA
Spirits,Grape and Fruit Brandy,Cognac,FRANCE,455352,REMY MARTIN - GRANDE CHAMPAGNE LOUIS XIII,3024480004539,0.05,1,40,1420,NA
Wine,France Wine,France Rose Wine,FRANCE,497685,PROVENCE ROSE - D'ESCLANS WHISPERING ANGEL 2019,3666140002532,0.75,1,12.5,40.99,0
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,CANADA,36577,RED TRUCK - CLASSIC LAGER CAN,628882000804,0.355,15,5,24.99,NA
Spirits,Tequila,Blanco/Silver Tequila,MEXICO,45690,TEREMANA - TEQUILA BLANCO,850024564008,0.75,1,40,56.99,NA
Beer,Import Beer,Europe Beer,NETHERLANDS,71126,HEINEKEN - CAN,72890000019,0.33,6,5,15.29,NA
Wine,France Wine,France White Wine,FRANCE,76784,BOURGOGNE - MAISON CHAMPY MEURSAULT,696852008853,0.75,1,13,99.99,0
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,CANADA,449570,BRIDGE BREWING - PRIMETIME BLACKBERRY CAN,659153591127,0.355,6,5,13.79,NA
Wine,Portugal Wine,Portugal White Wine,PORTUGAL,489570,VINHO VERDE - ESCOLHA ESTATE - QUINTA DA LIXA ESCOLHA ESTATE,5601333055429,0.75,1,12,14.97,0
Spirits,Gin,Other Gin,UNITED KINGDOM,540682,BLACK FRIERS - PLYMOUTH BATCH DISTILLED,652080075418,0.75,1,41.2,42.99,NA
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,CANADA,44470,CORONA 28 BOTTLE,62067382451,0.33,28,4.6,61.29,NA
Wine,France Wine,France Red Wine,FRANCE,59020,BOURGOGNE HAUTES COTES DU NUITS - DOMAINE MICHEL GROS 2018,3587011118025,0.75,1,13.5,47.99,0
General Merchandise,De-Alcoholized Product,Wine De-Alcoholized Product,AUSTRALIA,63526,ROSE - MCGUIGAN ZERO,9310415017885,0.75,1,0.05,8.29,NA
Spirits,Whisky,Other Country Whisky,INDIA,108129,PAUL JOHN - MITHUNA INDIAN SINGLE MALT,8904014807346,0.75,1,58,390.99,NA
Wine,France Wine,France Red Wine,FRANCE,133383,ST ESTEPHE - LA DAME DE MONTROSE 2018,,0.75,1,13,100,NA
Wine,France Wine,France Red Wine,FRANCE,133973,ST JULIEN - LA CROIX DUCRU BEAUCAILLOU 2018,3701400300550,0.75,1,13,125,NA
Wine,Canada - BC,Canada - BC White Wine,CANADA,151327,CHECKMATE - LITTLE PAWN CHARDONNAY 2017,776545801913,0.75,1,14,109.99,0
Wine,France Wine,France Red Wine,FRANCE,153481,MARGAUX - CHATEAU MARGAUX 2017,3609050857298,0.75,1,13,1200,NA
Wine,France Wine,France White Wine,FRANCE,178473,BORDEAUX BLANC - Y D'YQUEM 2017,3664208002661,0.75,1,13,320,NA
Wine,France Wine,France Red Wine,FRANCE,292490,CHAMBOLLE MUSIGNY 1ER - DOMAINE COMTE GEORGES DE VOGUE 2018,3760012992065,0.75,1,14,429.99,0
Wine,France Wine,France Red Wine,FRANCE,345579,CLOS DE VOUGEOT - JC BOISSET,3260980015204,0.75,1,14,469.99,0
Wine,Italy Wine,Italy Red Wine,ITALY,396898,COLLI TOSCANA CENTRALE - FONTODI FLACCIANELLO 2018,696852046756,0.75,1,15,189.99,0
Spirits,Whisky,Other Country Whisky,FRANCE,398821,ALFRED GIRAUD - VOYAGE,3770012925024,0.7,1,48,294.99,NA
Wine,Italy Wine,Italy Red Wine,ITALY,527242,TOSCANA - BADIA A COLTIBUONO SANGIOVETO 2013,8008483022498,0.75,1,14,74.99,0
Spirits,Liqueurs,Anise And Herbal/Spice Liqueurs,ITALY,674119,FERNET BRANCA BITTERS,400002201458,0.5,1,39,33.49,NA
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,844316,KILCHOMAN - MACHIR BAY,5060210700218,0.7,1,46,111.99,NA
Wine,Italy Wine,Italy Red Wine,ITALY,862003,MONTEPULCIANO D'ABRUZZO - ZACCAGNINI TRALCETTO 2017,8028938011082,0.75,1,12.5,22.99,0
Spirits,Grape and Fruit Brandy,Cognac,FRANCE,4101,REMY MARTIN - V.S.O.P. FINE CHAMPAGNE,87236001162,0.75,1,40,108.99,NA
Spirits,Gin,Dry Gin,CANADA,6968,EMPRESS - 1908 INDIGO GIN,628451773108,0.75,1,42.5,54.99,NA
Wine,USA Wine,USA Sparkling Wine,UNITED STATES OF AMERICA,11353,DOMAINE CARNEROS - BRUT ROSE CUVEE DE LA POMPADOUR,84692510542,0.75,1,12,60.99,1
Wine,France Wine,France Red Wine,FRANCE,39548,ST JULIEN - CHATEAU BEYCHEVELLE 2019,,0.75,1,13,220,NA
Wine,France Wine,France Red Wine,FRANCE,97165,ST JULIEN - CHATEAU GRAUD LAROSE 2018,3609050945278,0.75,1,13,175,NA
Wine,Chile Wine,Chile Red Wine,CHILE,126235,CABERNET SAUVIGNON - PEREZ CRUZ RESERVA,858130000014,0.75,1,13.5,14.99,0
Wine,France Wine,France Champagne Wine,FRANCE,164194,MUMM - GRAND CORDON ROSE,3043700104613,0.75,1,12,89.99,1
Wine,Chile Wine,Chile Rose Wine,CHILE,206163,ROSE - VINA CASABLANCA CEFIRO,7804350002959,0.75,1,12.5,12.97,0
Spirits,Whisky,Other Country Whisky,JAPAN,211125,KUJIRA JAPANESE WHISKY - BOURBON CASK 20 YEAR OLD,4994997434114,0.75,1,43,375.99,NA
Wine,Italy Wine,Italy Red Wine,ITALY,231712,CHIANTI - CECCHI,8006030002412,0.75,1,12.5,17.99,0
Spirits,Gin,Flavoured Gin,UNITED KINGDOM,233902,WHITLEY NEILL - RASPBERRY GIN,5011166056690,0.75,1,43,43.97,NA
Wine,Spain Wine,Spain Red Wine,SPAIN,362572,RIOJA GRAN RESERVA - FAUSTINO I MAGNUM,8410441001092,1.5,1,13.5,90.99,0
Spirits,Rum,Spiced Rum,GUYANA,385328,LEMON HART - BLACKPOOL SPICED RUM,814789004438,0.75,1,43,30.99,NA
Wine,France Wine,France Red Wine,FRANCE,389448,ST JULIEN - CHATEAU GRUAUD LAROSE 2019,696852113557,0.75,1,13,175,NA
Wine,France Wine,France White Wine,FRANCE,425317,CHASSAGNE MONTRACHET 1ER BLANCHOTS DESSUS - OLIVIER LEFL,3442320991311,0.75,1,14.5,285.99,0
Wine,Australia Wine,Australia White Wine,AUSTRALIA,455022,CHARDONNAY - BANROCK STATION UNWOODED,9311043005398,0.75,1,13,13.49,0
Wine,Italy Wine,Italy White Wine,ITALY,456845,LANGHE ARNEIS - MASSIMO RIVETTI AURELIA ORGANIC 2021,8033140252109,0.75,1,13,26.99,0
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,463040,BALBLAIR - 17 YO,5010509881593,0.7,1,46,200.99,NA
Wine,Canada - BC,Canada - BC Red Wine,CANADA,593053,BLACK SAGE VINEYARD OLIVER - MERLOT 2019,63657031506,0.75,1,13.5,32.99,0
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,CANADA,606285,STROH CANADA - OLD MILWAUKEE CAN,,0.355,15,4.9,24.79,NA
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,661884,ABERFELDY - 21 YEAR OLD,5000277003587,0.75,1,40,320,NA
Spirits,Rum,Dark Rum,TRINIDAD AND TOBAGO,916718,ZAYA - GRAN RESERVA,720815950139,0.75,1,40,70.99,NA
Wine,Canada - BC,Canada - BC White Wine,CANADA,21595,VINTAGE INK - PINOT GRIGIO 2020,63657036822,0.75,1,13.5,16.99,0
Wine,France Wine,France Red Wine,FRANCE,39563,POMEROL - CHATEAU PETRUS 2019,3700585610881,0.75,1,14.5,3900,NA
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,127065,DRINKS BY THE DRAM - 12 WHISKIES OF CHRISTMAS,626990337706,0.03,16,44.2,247.99,NA
Spirits,Whisky,Irish Whiskey,IRELAND,162043,THE SEXTON - SINGLE MALT IRISH WHISKEY,811538018098,0.75,1,40,52.99,NA
Wine,France Wine,France White Wine,FRANCE,199461,CHATEAU LA MISSION HAUT-BRION BLANC 2016,626990402497,0.75,1,13,1500,NA
Wine,France Wine,France Red Wine,FRANCE,203503,PESSAC LEOGNAN - CHATEAU BROWN ROUGE 2017,,0.75,1,13,60,NA
Refreshment Beverages,Coolers,Spirit Coolers,CANADA,246538,THE POP SHOPPE - HARD SODA CREAM SODA TALL CAN,696352000838,0.473,1,7,3.29,NA
Beer,Import Beer,Mexico And Caribbean Beer,TRINIDAD AND TOBAGO,328419,CARIB LAGER,798713110085,0.33,6,5.2,13.79,NA
Spirits,Tequila,Gold Tequila,MEXICO,521167,DON JULIO - ULTIMA RESERVA,88076185494,0.75,1,40,680.99,NA
Spirits,Whisky,Irish Whiskey,IRELAND,46466,JAMESON - CRESTED,5011007022464,0.75,1,40,47.49,NA
Wine,Canada - BC,Canada - BC White Wine,CANADA,106179,DOMAINE D'OR - WHITE,48162000414,4,1,11.5,33.99,0
Wine,France Wine,France Red Wine,FRANCE,121713,PESSAC LEOGNAN - LE CLARENCE DE HAUT BRION ROUGE 2017,3277038396260,0.75,1,13,300,NA
Wine,France Wine,France Red Wine,FRANCE,133796,MARGAUX - CHATEAU BRANE CANTENAC 2018,3609050941348,0.75,1,13,180,NA
Spirits,Tequila,Gold Tequila,MEXICO,222842,SIERRA TEQUILA - REPOSADO,4062400543125,0.75,1,38,34.99,NA
Wine,Canada - BC,Canada - BC Red Wine,CANADA,351429,BLACK CELLAR - SHIRAZ CABERNET,48162014015,0.75,1,13,9.99,2
Wine,Spain Wine,Spain Red Wine,SPAIN,356386,RIOJA CRIANZA - CVNE VINA REAL 2017,8410591002468,0.75,1,13.5,24.99,0
Wine,France Wine,France Champagne Wine,FRANCE,389056,VEUVE CLICQUOT - BRUT,3049610004203,0.375,1,12,55.99,0
